month,cbsa_code,yoy
2023-07,13820,0.0496
2023-08,13820,0.0463
2023-09,13820,0.0475
2023-10,13820,0.0481
2023-11,13820,0.0468
2023-12,13820,0.048
2024-01,13820,0.0492
2024-02,13820,0.0488
2024-03,13820,0.0409
2024-04,13820,0.0324
2024-05,13820,0.0283
2024-06,13820,0.0292
2024-07,13820,0.0299
2024-08,13820,0.0306
2024-09,13820,0.0332
2024-10,13820,0.0381
2024-11,13820,0.0377
2024-12,13820,0.0376
2025-01,13820,0.0332
2025-02,13820,0.0343
2025-03,13820,0.0331
2025-04,13820,0.0345
2025-05,13820,0.0353
2025-06,13820,0.0331
2025-07,13820,0.0319
2025-08,13820,0.0328
2025-09,13820,0.0278
2025-10,13820,0.0209
2025-11,13820,0.0183
2025-12,13820,0.0184
2026-01,13820,0.0201
2026-02,13820,0.0155
2026-03,13820,0.0149
2026-04,13820,0.0143
2026-05,13820,0.0123
2018-01,14260,0.0876
2018-02,14260,0.0915
2018-03,14260,0.0852
2018-04,14260,0.0797
2018-05,14260,0.073
2018-06,14260,0.0829
2018-07,14260,0.0861
2018-08,14260,0.0857
2018-09,14260,0.0845
2018-10,14260,0.0834
2018-11,14260,0.0856
2018-12,14260,0.088
2019-01,14260,0.0861
2019-02,14260,0.0816
2019-03,14260,0.0836
2019-04,14260,0.0834
2019-05,14260,0.087
2019-06,14260,0.0778
2019-07,14260,0.0737
2019-08,14260,0.0714
2019-09,14260,0.0698
2019-10,14260,0.0736
2019-11,14260,0.0696
2019-12,14260,0.0702
2020-01,14260,0.069
2020-02,14260,0.0701
2020-03,14260,0.0663
2020-04,14260,0.0566
2020-05,14260,0.0469
2020-06,14260,0.0424
2020-07,14260,0.0486
2020-08,14260,0.0582
2020-09,14260,0.0706
2020-10,14260,0.0821
2020-11,14260,0.0957
2020-12,14260,0.1134
2021-01,14260,0.1238
2021-02,14260,0.1363
2021-03,14260,0.1511
2021-04,14260,0.182
2021-05,14260,0.213
2021-06,14260,0.2416
2021-07,14260,0.2485
2021-08,14260,0.2465
2021-09,14260,0.234
2021-10,14260,0.2178
2021-11,14260,0.2056
2021-12,14260,0.1797
2022-01,14260,0.1691
2022-02,14260,0.154
2022-03,14260,0.1429
2022-04,14260,0.1269
2022-05,14260,0.1071
2022-06,14260,0.0898
2022-07,14260,0.0747
2022-08,14260,0.064
2022-09,14260,0.058
2022-10,14260,0.049
2022-11,14260,0.0407
2022-12,14260,0.0369
2023-01,14260,0.0333
2023-02,14260,0.0289
2023-03,14260,0.0267
2023-04,14260,0.0168
2023-05,14260,0.0068
2023-06,14260,-0.0057
2023-07,14260,-0.0114
2023-08,14260,-0.0148
2023-09,14260,-0.0146
2023-10,14260,-0.0074
2023-11,14260,-0.0054
2023-12,14260,0.0021
2024-01,14260,0.0022
2024-02,14260,0.0085
2024-03,14260,0.0058
2024-04,14260,0.0079
2024-05,14260,0.0127
2024-06,14260,0.0195
2024-07,14260,0.0248
2024-08,14260,0.0283
2024-09,14260,0.0304
2024-10,14260,0.0296
2024-11,14260,0.0304
2024-12,14260,0.0275
2025-01,14260,0.0281
2025-02,14260,0.0218
2025-03,14260,0.0202
2025-04,14260,0.0204
2025-05,14260,0.0231
2025-06,14260,0.0275
2025-07,14260,0.0305
2025-08,14260,0.0315
2025-09,14260,0.0293
2025-10,14260,0.0278
2025-11,14260,0.0291
2025-12,14260,0.0293
2026-01,14260,0.029
2026-02,14260,0.0338
2026-03,14260,0.0406
2026-04,14260,0.0455
2026-05,14260,0.0469
2018-01,14460,0.04
2018-02,14460,0.0352
2018-03,14460,0.0309
2018-04,14460,0.0319
2018-05,14460,0.0347
2018-06,14460,0.035
2018-07,14460,0.0355
2018-08,14460,0.0347
2018-09,14460,0.0349
2018-10,14460,0.0375
2018-11,14460,0.0358
2018-12,14460,0.0332
2019-01,14460,0.0298
2019-02,14460,0.0312
2019-03,14460,0.0316
2019-04,14460,0.0313
2019-05,14460,0.0307
2019-06,14460,0.0334
2019-07,14460,0.0343
2019-08,14460,0.0364
2019-09,14460,0.038
2019-10,14460,0.0365
2019-11,14460,0.0354
2019-12,14460,0.0335
2020-01,14460,0.0352
2020-02,14460,0.0358
2020-03,14460,0.0375
2020-04,14460,0.0299
2020-05,14460,0.0188
2020-06,14460,0.0046
2020-07,14460,-0.0073
2020-08,14460,-0.0216
2020-09,14460,-0.0388
2020-10,14460,-0.0513
2020-11,14460,-0.058
2020-12,14460,-0.0575
2021-01,14460,-0.0553
2021-02,14460,-0.0508
2021-03,14460,-0.048
2021-04,14460,-0.0361
2021-05,14460,-0.019
2021-06,14460,0.003
2021-07,14460,0.0248
2021-08,14460,0.0487
2021-09,14460,0.0801
2021-10,14460,0.1086
2021-11,14460,0.1272
2021-12,14460,0.1328
2022-01,14460,0.131
2022-02,14460,0.1236
2022-03,14460,0.1189
2022-04,14460,0.1176
2022-05,14460,0.1177
2022-06,14460,0.115
2022-07,14460,0.1109
2022-08,14460,0.1089
2022-09,14460,0.1023
2022-10,14460,0.0922
2022-11,14460,0.0833
2022-12,14460,0.0783
2023-01,14460,0.077
2023-02,14460,0.0806
2023-03,14460,0.0842
2023-04,14460,0.084
2023-05,14460,0.0775
2023-06,14460,0.0713
2023-07,14460,0.0657
2023-08,14460,0.0595
2023-09,14460,0.0543
2023-10,14460,0.0518
2023-11,14460,0.0528
2023-12,14460,0.0541
2024-01,14460,0.0556
2024-02,14460,0.0548
2024-03,14460,0.0517
2024-04,14460,0.0476
2024-05,14460,0.0447
2024-06,14460,0.0429
2024-07,14460,0.042
2024-08,14460,0.0372
2024-09,14460,0.0339
2024-10,14460,0.031
2024-11,14460,0.0319
2024-12,14460,0.0329
2025-01,14460,0.0344
2025-02,14460,0.033
2025-03,14460,0.0316
2025-04,14460,0.0293
2025-05,14460,0.0284
2025-06,14460,0.0275
2025-07,14460,0.0258
2025-08,14460,0.0289
2025-09,14460,0.0301
2025-10,14460,0.0321
2025-11,14460,0.0265
2025-12,14460,0.0228
2026-01,14460,0.0177
2026-02,14460,0.0167
2026-03,14460,0.0168
2026-04,14460,0.0193
2026-05,14460,0.023
2018-01,14860,0.0405
2018-02,14860,0.0434
2018-03,14860,0.0421
2018-04,14860,0.0362
2018-05,14860,0.0276
2018-06,14860,0.0293
2018-07,14860,0.0349
2018-08,14860,0.0386
2018-09,14860,0.0441
2018-10,14860,0.0413
2018-11,14860,0.0478
2018-12,14860,0.0405
2019-01,14860,0.0448
2019-02,14860,0.0302
2019-03,14860,0.0311
2019-04,14860,0.0307
2019-05,14860,0.0349
2019-06,14860,0.0309
2019-07,14860,0.031
2019-08,14860,0.0328
2019-09,14860,0.0316
2019-10,14860,0.0337
2019-11,14860,0.027
2019-12,14860,0.0267
2020-01,14860,0.0249
2020-02,14860,0.0347
2020-03,14860,0.04
2020-04,14860,0.04
2020-05,14860,0.0375
2020-06,14860,0.0406
2020-07,14860,0.0412
2020-08,14860,0.0447
2020-09,14860,0.0494
2020-10,14860,0.057
2020-11,14860,0.067
2020-12,14860,0.0724
2021-01,14860,0.0731
2021-02,14860,0.0689
2021-03,14860,0.0691
2021-04,14860,0.0776
2021-05,14860,0.0902
2021-06,14860,0.0962
2021-07,14860,0.1018
2021-08,14860,0.1017
2021-09,14860,0.1036
2021-10,14860,0.0967
2021-11,14860,0.092
2021-12,14860,0.0939
2022-01,14860,0.102
2022-02,14860,0.113
2022-03,14860,0.111
2022-04,14860,0.1106
2022-05,14860,0.107
2022-06,14860,0.1074
2022-07,14860,0.1019
2022-08,14860,0.0973
2022-09,14860,0.0898
2022-10,14860,0.0897
2022-11,14860,0.0846
2022-12,14860,0.0765
2023-01,14860,0.0665
2023-02,14860,0.0569
2023-03,14860,0.0606
2023-04,14860,0.0527
2023-05,14860,0.0472
2023-06,14860,0.0374
2023-07,14860,0.037
2023-08,14860,0.0376
2023-09,14860,0.036
2023-10,14860,0.0365
2023-11,14860,0.0417
2023-12,14860,0.0471
2024-01,14860,0.0481
2024-02,14860,0.052
2024-03,14860,0.0446
2024-04,14860,0.05
2024-05,14860,0.0478
2024-06,14860,0.0538
2024-07,14860,0.056
2024-08,14860,0.059
2024-09,14860,0.0623
2024-10,14860,0.0578
2024-11,14860,0.0571
2024-12,14860,0.0591
2025-01,14860,0.0664
2025-02,14860,0.0641
2025-03,14860,0.0631
2025-04,14860,0.0561
2025-05,14860,0.055
2025-06,14860,0.0508
2025-07,14860,0.0442
2025-08,14860,0.0378
2025-09,14860,0.0382
2025-10,14860,0.0435
2025-11,14860,0.0381
2025-12,14860,0.0297
2026-01,14860,0.0184
2026-02,14860,0.0167
2026-03,14860,0.0178
2026-04,14860,0.0204
2026-05,14860,0.0237
2018-01,15380,0.0526
2018-02,15380,0.042
2018-03,15380,0.0378
2018-04,15380,0.0434
2018-05,15380,0.0391
2018-06,15380,0.0371
2018-07,15380,0.0261
2018-08,15380,0.0297
2018-09,15380,0.0362
2018-10,15380,0.0326
2018-11,15380,0.0332
2018-12,15380,0.0286
2019-01,15380,0.0378
2019-02,15380,0.0332
2019-03,15380,0.0367
2019-04,15380,0.0402
2019-05,15380,0.05
2019-06,15380,0.0464
2019-07,15380,0.0463
2019-08,15380,0.0405
2019-09,15380,0.0439
2019-10,15380,0.0484
2019-11,15380,0.0408
2019-12,15380,0.0382
2020-01,15380,0.03
2020-02,15380,0.0446
2020-03,15380,0.0473
2020-04,15380,0.0527
2020-05,15380,0.0468
2020-06,15380,0.0541
2020-07,15380,0.0545
2020-08,15380,0.0591
2020-09,15380,0.0575
2020-10,15380,0.0605
2020-11,15380,0.0639
2020-12,15380,0.0655
2021-01,15380,0.073
2021-02,15380,0.0727
2021-03,15380,0.0736
2021-04,15380,0.0691
2021-05,15380,0.0771
2021-06,15380,0.0802
2021-07,15380,0.0864
2021-08,15380,0.0919
2021-09,15380,0.0995
2021-10,15380,0.1
2021-11,15380,0.1058
2021-12,15380,0.1107
2022-01,15380,0.1092
2022-02,15380,0.1073
2022-03,15380,0.1065
2022-04,15380,0.1076
2022-05,15380,0.1045
2022-06,15380,0.0987
2022-07,15380,0.0984
2022-08,15380,0.0934
2022-09,15380,0.0858
2022-10,15380,0.081
2022-11,15380,0.0788
2022-12,15380,0.0769
2023-01,15380,0.0788
2023-02,15380,0.0715
2023-03,15380,0.0688
2023-04,15380,0.0637
2023-05,15380,0.0641
2023-06,15380,0.0622
2023-07,15380,0.0607
2023-08,15380,0.0584
2023-09,15380,0.0553
2023-10,15380,0.0561
2023-11,15380,0.0535
2023-12,15380,0.053
2024-01,15380,0.0474
2024-02,15380,0.0533
2024-03,15380,0.0554
2024-04,15380,0.0565
2024-05,15380,0.0523
2024-06,15380,0.0501
2024-07,15380,0.0451
2024-08,15380,0.0441
2024-09,15380,0.0482
2024-10,15380,0.0493
2024-11,15380,0.0503
2024-12,15380,0.0476
2025-01,15380,0.0452
2025-02,15380,0.039
2025-03,15380,0.032
2025-04,15380,0.0353
2025-05,15380,0.0348
2025-06,15380,0.0377
2025-07,15380,0.0379
2025-08,15380,0.0381
2025-09,15380,0.0337
2025-10,15380,0.0299
2025-11,15380,0.0266
2025-12,15380,0.0269
2026-01,15380,0.0307
2026-02,15380,0.0341
2026-03,15380,0.0383
2026-04,15380,0.0321
2026-05,15380,0.0337
2018-01,15980,0.0499
2018-02,15980,0.0492
2018-03,15980,0.0467
2018-04,15980,0.0438
2018-05,15980,0.0423
2018-06,15980,0.0424
2018-07,15980,0.0441
2018-08,15980,0.0508
2018-09,15980,0.0499
2018-10,15980,0.0494
2018-11,15980,0.0371
2018-12,15980,0.0356
2019-01,15980,0.0328
2019-02,15980,0.0288
2019-03,15980,0.0258
2019-04,15980,0.0315
2019-05,15980,0.0361
2019-06,15980,0.041
2019-07,15980,0.0376
2019-08,15980,0.0283
2019-09,15980,0.0275
2019-10,15980,0.025
2019-11,15980,0.0387
2019-12,15980,0.0366
2020-01,15980,0.0363
2020-02,15980,0.0331
2020-03,15980,0.0442
2020-04,15980,0.0372
2020-05,15980,0.0341
2020-06,15980,0.0314
2020-07,15980,0.041
2020-08,15980,0.0502
2020-09,15980,0.0554
2020-10,15980,0.062
2020-11,15980,0.0571
2020-12,15980,0.0648
2021-01,15980,0.07
2021-02,15980,0.0834
2021-03,15980,0.0895
2021-04,15980,0.1117
2021-05,15980,0.1315
2021-06,15980,0.1545
2021-07,15980,0.1727
2021-08,15980,0.2043
2021-09,15980,0.2292
2021-10,15980,0.2418
2021-11,15980,0.2619
2021-12,15980,0.2748
2022-01,15980,0.2945
2022-02,15980,0.2916
2022-03,15980,0.2767
2022-04,15980,0.2742
2022-05,15980,0.2758
2022-06,15980,0.2635
2022-07,15980,0.2386
2022-08,15980,0.1913
2022-09,15980,0.1647
2022-10,15980,0.1601
2022-11,15980,0.1589
2022-12,15980,0.1514
2023-01,15980,0.1289
2023-02,15980,0.1222
2023-03,15980,0.1264
2023-04,15980,0.1076
2023-05,15980,0.0783
2023-06,15980,0.057
2023-07,15980,0.0445
2023-08,15980,0.0488
2023-09,15980,0.0393
2023-10,15980,0.0236
2023-11,15980,-0.001
2023-12,15980,-0.0154
2024-01,15980,-0.017
2024-02,15980,-0.0194
2024-03,15980,-0.0328
2024-04,15980,-0.0391
2024-05,15980,-0.038
2024-06,15980,-0.0316
2024-07,15980,-0.0276
2024-08,15980,-0.0256
2024-09,15980,-0.0212
2024-10,15980,-0.0205
2024-11,15980,-0.0173
2024-12,15980,-0.0197
2025-01,15980,-0.0232
2025-02,15980,-0.0291
2025-03,15980,-0.0259
2025-04,15980,-0.0245
2025-05,15980,-0.0257
2025-06,15980,-0.0283
2025-07,15980,-0.0282
2025-08,15980,-0.0344
2025-09,15980,-0.0387
2025-10,15980,-0.0438
2025-11,15980,-0.0439
2025-12,15980,-0.0415
2026-01,15980,-0.0415
2026-02,15980,-0.0401
2026-03,15980,-0.0431
2026-04,15980,-0.0366
2026-05,15980,-0.0282
2018-01,16700,0.0449
2018-02,16700,0.0453
2018-03,16700,0.0429
2018-04,16700,0.0436
2018-05,16700,0.0352
2018-06,16700,0.033
2018-07,16700,0.0337
2018-08,16700,0.0378
2018-09,16700,0.0355
2018-10,16700,0.0359
2018-11,16700,0.033
2018-12,16700,0.0344
2019-01,16700,0.0339
2019-02,16700,0.0326
2019-03,16700,0.0355
2019-04,16700,0.0328
2019-05,16700,0.0407
2019-06,16700,0.0416
2019-07,16700,0.0428
2019-08,16700,0.0393
2019-09,16700,0.0401
2019-10,16700,0.0415
2019-11,16700,0.041
2019-12,16700,0.0383
2020-01,16700,0.0403
2020-02,16700,0.0395
2020-03,16700,0.0381
2020-04,16700,0.0299
2020-05,16700,0.0194
2020-06,16700,0.0146
2020-07,16700,0.0139
2020-08,16700,0.0171
2020-09,16700,0.0176
2020-10,16700,0.0173
2020-11,16700,0.0218
2020-12,16700,0.0263
2021-01,16700,0.0361
2021-02,16700,0.0446
2021-03,16700,0.0533
2021-04,16700,0.0696
2021-05,16700,0.0885
2021-06,16700,0.1086
2021-07,16700,0.1251
2021-08,16700,0.1404
2021-09,16700,0.1545
2021-10,16700,0.1664
2021-11,16700,0.1725
2021-12,16700,0.1773
2022-01,16700,0.1689
2022-02,16700,0.1653
2022-03,16700,0.1629
2022-04,16700,0.1723
2022-05,16700,0.1752
2022-06,16700,0.1714
2022-07,16700,0.1608
2022-08,16700,0.1466
2022-09,16700,0.1363
2022-10,16700,0.128
2022-11,16700,0.1204
2022-12,16700,0.1135
2023-01,16700,0.11
2023-02,16700,0.1098
2023-03,16700,0.1094
2023-04,16700,0.098
2023-05,16700,0.0864
2023-06,16700,0.0731
2023-07,16700,0.0672
2023-08,16700,0.0633
2023-09,16700,0.0577
2023-10,16700,0.0523
2023-11,16700,0.0497
2023-12,16700,0.0532
2024-01,16700,0.0577
2024-02,16700,0.054
2024-03,16700,0.0444
2024-04,16700,0.0348
2024-05,16700,0.0309
2024-06,16700,0.0339
2024-07,16700,0.0346
2024-08,16700,0.0352
2024-09,16700,0.0369
2024-10,16700,0.0381
2024-11,16700,0.037
2024-12,16700,0.0281
2025-01,16700,0.0207
2025-02,16700,0.0177
2025-03,16700,0.0203
2025-04,16700,0.0262
2025-05,16700,0.0274
2025-06,16700,0.0245
2025-07,16700,0.0211
2025-08,16700,0.0193
2025-09,16700,0.0178
2025-10,16700,0.0174
2025-11,16700,0.0187
2025-12,16700,0.022
2026-01,16700,0.0244
2026-02,16700,0.0261
2026-03,16700,0.0263
2026-04,16700,0.0251
2026-05,16700,0.0256
2018-01,16740,0.0569
2018-02,16740,0.0547
2018-03,16740,0.0473
2018-04,16740,0.046
2018-05,16740,0.042
2018-06,16740,0.0429
2018-07,16740,0.0439
2018-08,16740,0.0455
2018-09,16740,0.0402
2018-10,16740,0.0432
2018-11,16740,0.0437
2018-12,16740,0.0496
2019-01,16740,0.0521
2019-02,16740,0.0511
2019-03,16740,0.0529
2019-04,16740,0.0498
2019-05,16740,0.0516
2019-06,16740,0.049
2019-07,16740,0.0494
2019-08,16740,0.049
2019-09,16740,0.0564
2019-10,16740,0.056
2019-11,16740,0.0515
2019-12,16740,0.0423
2020-01,16740,0.0377
2020-02,16740,0.0371
2020-03,16740,0.043
2020-04,16740,0.0388
2020-05,16740,0.0338
2020-06,16740,0.0276
2020-07,16740,0.0282
2020-08,16740,0.0296
2020-09,16740,0.0287
2020-10,16740,0.0316
2020-11,16740,0.0381
2020-12,16740,0.0458
2021-01,16740,0.0527
2021-02,16740,0.058
2021-03,16740,0.0565
2021-04,16740,0.072
2021-05,16740,0.088
2021-06,16740,0.1099
2021-07,16740,0.1207
2021-08,16740,0.1341
2021-09,16740,0.1471
2021-10,16740,0.1558
2021-11,16740,0.1596
2021-12,16740,0.1637
2022-01,16740,0.1641
2022-02,16740,0.164
2022-03,16740,0.161
2022-04,16740,0.1563
2022-05,16740,0.1511
2022-06,16740,0.1446
2022-07,16740,0.1387
2022-08,16740,0.1237
2022-09,16740,0.1059
2022-10,16740,0.0914
2022-11,16740,0.0835
2022-12,16740,0.0755
2023-01,16740,0.0701
2023-02,16740,0.0656
2023-03,16740,0.0665
2023-04,16740,0.0592
2023-05,16740,0.0506
2023-06,16740,0.0373
2023-07,16740,0.0274
2023-08,16740,0.0238
2023-09,16740,0.0232
2023-10,16740,0.0238
2023-11,16740,0.0189
2023-12,16740,0.0177
2024-01,16740,0.0156
2024-02,16740,0.0144
2024-03,16740,0.007
2024-04,16740,0.0057
2024-05,16740,0.0043
2024-06,16740,0.0079
2024-07,16740,0.0093
2024-08,16740,0.0102
2024-09,16740,0.0113
2024-10,16740,0.01
2024-11,16740,0.0133
2024-12,16740,0.0126
2025-01,16740,0.0142
2025-02,16740,0.0145
2025-03,16740,0.017
2025-04,16740,0.0173
2025-05,16740,0.0162
2025-06,16740,0.0146
2025-07,16740,0.0145
2025-08,16740,0.0145
2025-09,16740,0.0147
2025-10,16740,0.0156
2025-11,16740,0.0138
2025-12,16740,0.0115
2026-01,16740,0.0075
2026-02,16740,0.0033
2026-03,16740,0.0018
2026-04,16740,0.0007
2026-05,16740,0.0029
2018-01,16860,0.0707
2018-02,16860,0.0658
2018-03,16860,0.059
2018-04,16860,0.0548
2018-05,16860,0.061
2018-06,16860,0.0568
2018-07,16860,0.0538
2018-08,16860,0.0484
2018-09,16860,0.0424
2018-10,16860,0.0517
2018-11,16860,0.0663
2018-12,16860,0.0623
2019-01,16860,0.0553
2019-02,16860,0.0452
2019-03,16860,0.0525
2019-04,16860,0.0559
2019-05,16860,0.0573
2019-06,16860,0.0549
2019-07,16860,0.0535
2019-08,16860,0.0546
2019-09,16860,0.0594
2019-10,16860,0.0527
2019-11,16860,0.0383
2019-12,16860,0.0329
2020-01,16860,0.0349
2020-02,16860,0.0426
2020-03,16860,0.0447
2020-04,16860,0.0477
2020-05,16860,0.0461
2020-06,16860,0.0435
2020-07,16860,0.049
2020-08,16860,0.053
2020-09,16860,0.0633
2020-10,16860,0.0675
2020-11,16860,0.0766
2020-12,16860,0.0806
2021-01,16860,0.0831
2021-02,16860,0.0847
2021-03,16860,0.0817
2021-04,16860,0.0888
2021-05,16860,0.1036
2021-06,16860,0.1259
2021-07,16860,0.1297
2021-08,16860,0.1349
2021-09,16860,0.132
2021-10,16860,0.1436
2021-11,16860,0.1506
2021-12,16860,0.1666
2022-01,16860,0.1675
2022-02,16860,0.175
2022-03,16860,0.1815
2022-04,16860,0.1737
2022-05,16860,0.1589
2022-06,16860,0.1398
2022-07,16860,0.1306
2022-08,16860,0.1186
2022-09,16860,0.1068
2022-10,16860,0.0928
2022-11,16860,0.0836
2022-12,16860,0.0627
2023-01,16860,0.0645
2023-02,16860,0.0529
2023-03,16860,0.051
2023-04,16860,0.0431
2023-05,16860,0.0373
2023-06,16860,0.0345
2023-07,16860,0.0375
2023-08,16860,0.0448
2023-09,16860,0.0465
2023-10,16860,0.0468
2023-11,16860,0.0434
2023-12,16860,0.0457
2024-01,16860,0.0385
2024-02,16860,0.0352
2024-03,16860,0.0287
2024-04,16860,0.0285
2024-05,16860,0.0359
2024-06,16860,0.0369
2024-07,16860,0.0315
2024-08,16860,0.021
2024-09,16860,0.0206
2024-10,16860,0.0156
2024-11,16860,0.0122
2024-12,16860,0.007
2025-01,16860,0.0049
2025-02,16860,0.0131
2025-03,16860,0.0157
2025-04,16860,0.0149
2025-05,16860,0.0043
2025-06,16860,0.0026
2025-07,16860,0.0015
2025-08,16860,0.004
2025-09,16860,0.0003
2025-10,16860,0.0033
2025-11,16860,0.0066
2025-12,16860,0.0177
2026-01,16860,0.0195
2026-02,16860,0.0106
2026-03,16860,0.0034
2026-04,16860,0.0062
2026-05,16860,0.013
2018-01,16980,0.0303
2018-02,16980,0.0287
2018-03,16980,0.0238
2018-04,16980,0.0213
2018-05,16980,0.02
2018-06,16980,0.0223
2018-07,16980,0.0247
2018-08,16980,0.0266
2018-09,16980,0.0235
2018-10,16980,0.0231
2018-11,16980,0.0231
2018-12,16980,0.0259
2019-01,16980,0.0259
2019-02,16980,0.0249
2019-03,16980,0.026
2019-04,16980,0.0268
2019-05,16980,0.0279
2019-06,16980,0.0265
2019-07,16980,0.0256
2019-08,16980,0.0277
2019-09,16980,0.0317
2019-10,16980,0.0348
2019-11,16980,0.034
2019-12,16980,0.0302
2020-01,16980,0.0299
2020-02,16980,0.0311
2020-03,16980,0.0318
2020-04,16980,0.0242
2020-05,16980,0.0158
2020-06,16980,0.0088
2020-07,16980,0.0051
2020-08,16980,0.0002
2020-09,16980,-0.0064
2020-10,16980,-0.0139
2020-11,16980,-0.0183
2020-12,16980,-0.0189
2021-01,16980,-0.0203
2021-02,16980,-0.0198
2021-03,16980,-0.0184
2021-04,16980,-0.0041
2021-05,16980,0.0116
2021-06,16980,0.0277
2021-07,16980,0.0387
2021-08,16980,0.0495
2021-09,16980,0.0631
2021-10,16980,0.0766
2021-11,16980,0.0889
2021-12,16980,0.0972
2022-01,16980,0.1045
2022-02,16980,0.1075
2022-03,16980,0.1097
2022-04,16980,0.1074
2022-05,16980,0.1046
2022-06,16980,0.0993
2022-07,16980,0.0962
2022-08,16980,0.0924
2022-09,16980,0.088
2022-10,16980,0.0849
2022-11,16980,0.0807
2022-12,16980,0.077
2023-01,16980,0.0736
2023-02,16980,0.0728
2023-03,16980,0.072
2023-04,16980,0.0681
2023-05,16980,0.0651
2023-06,16980,0.0631
2023-07,16980,0.0615
2023-08,16980,0.061
2023-09,16980,0.0581
2023-10,16980,0.0557
2023-11,16980,0.0538
2023-12,16980,0.0548
2024-01,16980,0.0553
2024-02,16980,0.0545
2024-03,16980,0.0521
2024-04,16980,0.0524
2024-05,16980,0.0505
2024-06,16980,0.0498
2024-07,16980,0.0485
2024-08,16980,0.0473
2024-09,16980,0.0488
2024-10,16980,0.051
2024-11,16980,0.0537
2024-12,16980,0.0534
2025-01,16980,0.0526
2025-02,16980,0.0528
2025-03,16980,0.0545
2025-04,16980,0.0557
2025-05,16980,0.0575
2025-06,16980,0.0586
2025-07,16980,0.0602
2025-08,16980,0.0608
2025-09,16980,0.0606
2025-10,16980,0.0582
2025-11,16980,0.0557
2025-12,16980,0.0535
2026-01,16980,0.0542
2026-02,16980,0.0539
2026-03,16980,0.0542
2026-04,16980,0.0533
2026-05,16980,0.0537
2018-01,17140,0.0422
2018-02,17140,0.0423
2018-03,17140,0.0457
2018-04,17140,0.0479
2018-05,17140,0.0471
2018-06,17140,0.0416
2018-07,17140,0.0404
2018-08,17140,0.0377
2018-09,17140,0.0437
2018-10,17140,0.0484
2018-11,17140,0.0549
2018-12,17140,0.0564
2019-01,17140,0.0542
2019-02,17140,0.0516
2019-03,17140,0.0477
2019-04,17140,0.0454
2019-05,17140,0.0474
2019-06,17140,0.0507
2019-07,17140,0.0538
2019-08,17140,0.0558
2019-09,17140,0.0527
2019-10,17140,0.0471
2019-11,17140,0.0478
2019-12,17140,0.045
2020-01,17140,0.0524
2020-02,17140,0.0523
2020-03,17140,0.0596
2020-04,17140,0.0575
2020-05,17140,0.0538
2020-06,17140,0.0516
2020-07,17140,0.0511
2020-08,17140,0.0494
2020-09,17140,0.0509
2020-10,17140,0.0522
2020-11,17140,0.0509
2020-12,17140,0.053
2021-01,17140,0.0542
2021-02,17140,0.0551
2021-03,17140,0.05
2021-04,17140,0.0554
2021-05,17140,0.0637
2021-06,17140,0.0711
2021-07,17140,0.0737
2021-08,17140,0.083
2021-09,17140,0.0904
2021-10,17140,0.097
2021-11,17140,0.1015
2021-12,17140,0.1025
2022-01,17140,0.1014
2022-02,17140,0.1048
2022-03,17140,0.1094
2022-04,17140,0.1133
2022-05,17140,0.1115
2022-06,17140,0.1113
2022-07,17140,0.1141
2022-08,17140,0.1087
2022-09,17140,0.0996
2022-10,17140,0.0926
2022-11,17140,0.0878
2022-12,17140,0.0878
2023-01,17140,0.0843
2023-02,17140,0.0833
2023-03,17140,0.0801
2023-04,17140,0.0747
2023-05,17140,0.0724
2023-06,17140,0.0652
2023-07,17140,0.0569
2023-08,17140,0.0512
2023-09,17140,0.051
2023-10,17140,0.0551
2023-11,17140,0.0541
2023-12,17140,0.0559
2024-01,17140,0.055
2024-02,17140,0.0536
2024-03,17140,0.0496
2024-04,17140,0.0473
2024-05,17140,0.0449
2024-06,17140,0.046
2024-07,17140,0.0464
2024-08,17140,0.0498
2024-09,17140,0.0503
2024-10,17140,0.0475
2024-11,17140,0.0509
2024-12,17140,0.0451
2025-01,17140,0.0437
2025-02,17140,0.0363
2025-03,17140,0.0371
2025-04,17140,0.0366
2025-05,17140,0.0384
2025-06,17140,0.0372
2025-07,17140,0.0381
2025-08,17140,0.0358
2025-09,17140,0.0348
2025-10,17140,0.0312
2025-11,17140,0.0253
2025-12,17140,0.0248
2026-01,17140,0.0265
2026-02,17140,0.0338
2026-03,17140,0.0349
2026-04,17140,0.0356
2026-05,17140,0.0319
2018-01,17410,0.0387
2018-02,17410,0.0384
2018-03,17410,0.0374
2018-04,17410,0.0295
2018-05,17410,0.0241
2018-06,17410,0.0234
2018-07,17410,0.0302
2018-08,17410,0.0347
2018-09,17410,0.0336
2018-10,17410,0.0388
2018-11,17410,0.0407
2018-12,17410,0.0501
2019-01,17410,0.0472
2019-02,17410,0.0443
2019-03,17410,0.0368
2019-04,17410,0.0435
2019-05,17410,0.049
2019-06,17410,0.0531
2019-07,17410,0.0499
2019-08,17410,0.0466
2019-09,17410,0.0497
2019-10,17410,0.0448
2019-11,17410,0.0407
2019-12,17410,0.0362
2020-01,17410,0.039
2020-02,17410,0.0447
2020-03,17410,0.0508
2020-04,17410,0.0538
2020-05,17410,0.0521
